,Top chamber pressure,Bottom chamber pressure,Air frame pressure,Absolute pressure,Plate force,ACCL
498,0.10783750606271031,0.01582872011028291,164.163962595997,1007.3997444251768,-3.7830761269445574,1.0694574769453946
499,0.10805636456587768,0.01583740396038281,164.17163217751954,1007.4049177367665,-3.446866182391787,0.9537224708195591
500,0.10826411306318061,0.015865100824074833,164.17957400093562,1007.4102868830325,-3.0887051518082345,0.8500939720635208
501,0.1084593720684787,0.015910949066736853,164.18774992301783,1007.4158458514835,-2.7416692893976986,0.7796556124869132
502,0.10864082024797497,0.01597393732324794,164.19612192333256,1007.421587298919,-2.4348757967630945,0.756949717747557
503,0.10880722693124552,0.016052926273019654,164.20465235815178,1007.4275023384602,-2.1902445051959205,0.7715620653649309
504,0.10895753815003073,0.016146535954532294,164.21330405129592,1007.4335805238236,-2.020893570779066,0.7961524731436271
505,0.10909092982469074,0.016253022735051845,164.2220401880551,1007.4398099806971,-1.9307316064898998,0.8106431571215501
506,0.10920677137118853,0.016370290334623096,164.23082406241517,1007.4461775123818,-1.9150109499208625,0.8087434767922894
507,0.10930453423817504,0.01649604977845625,164.239618752275,1007.4526685525847,-1.9615955490984263,0.7935042312088756
508,0.10938373874742334,0.016628000441876956,164.24838681004377,1007.4592670058578,-2.052727372760245,0.7723750414001824
509,0.10944399656892191,0.016763894020201158,164.25709004068884,1007.4659551770219,-2.1674155374824835,0.7529148692943337
510,0.10948511187619776,0.016901472164868293,164.2656894185494,1007.4727139282323,-2.284613995284211,0.7387370284680566
511,0.1095071465580164,0.0170384026719088,164.27414519240472,1007.4795229834405,-2.3865557190019544,0.7280350789425125
512,0.10951038690588703,0.017172340285446848,164.28241723997732,1007.4863612088583,-2.4608918976582075,0.7159512456441894
513,0.10949524007029575,0.017301107290483182,164.29046571582342,1007.4932067694208,-2.500940618552846,0.699331854406232
514,0.10946215561287112,0.01742286066243813,164.29825191457732,1007.5000372170525,-2.5050307283297215,0.6827936358007866
515,0.10941164606737262,0.017536112900163072,164.30573914679323,1007.5068297187197,-2.4765156058197846,0.6803943609519294
516,0.1093443880778616,0.017639603065271504,164.31289345787604,1007.5135615703974,-2.424173680314688,0.702922863052792
517,0.10926131035980523,0.01773215135000501,164.31968412875304,1007.5202109001599,-2.3610053744701176,0.741947847856062
518,0.1091635884884461,0.01781264326736309,164.3260839996533,1007.5267573222509,-2.3009587276137964,0.7776074101868629
519,0.10905255622000648,0.017880165117346747,164.3320697646651,1007.5331823350973,-2.2555898534649685,0.7955509877669792
520,0.10892962160113465,0.017934169114963316,164.33762235379234,1007.5394694241473,-2.232447993127927,0.7924635094798673
521,0.10879626599817835,0.01797451689378959,164.34272734831634,1007.545604063761,-2.2349992967084518,0.7736872263194674
522,0.10865411716464723,0.018001360526571083,164.34737530726883,1007.5515738326227,-2.2630175033882125,0.7492823650617363
523,0.10850500975387475,0.0180149701829851,164.3515619312712,1007.5573686123283,-2.313064225724176,0.7299198080051186
524,0.10835095074009984,0.01801566449112891,164.35528803121505,1007.5629806711797,-2.379283809345182,0.7226730457688928
525,0.10819399037123954,0.018003894821747624,164.3585593556141,1007.5684045050933,-2.4541767373628574,0.7285400108392441
526,0.10803608577906397,0.01798038110490612,164.36138641139044,1007.5736365006483,-2.528528596764005,0.7432338174378992
527,0.1078790485679734,0.017946143909257528,164.363784356562,1007.5786746468211,-2.5906990038631434,0.7603213579233268
528,0.10772458512230033,0.01790237227516301,164.36577294366418,1007.5835184622185,-2.6266152473633397,0.7744199260995257
529,0.10757435412160521,0.017850221107224947,164.36737645270492,1007.5881690633772,-2.620987426086778,0.7826201178069188
530,0.10742995853001952,0.017790701771162664,164.36862356930598,1007.5926291695303,-2.558956761469375,0.7842608885844162
